Date,规模以上工业增加值:当月同比,中国:日均产量:生铁:重点企业,中国:日均产量:粗钢:重点企业,重点电厂:日耗量:煤炭,中国:开工率:聚酯产业链:精对苯二甲酸,中国:开工率:聚酯产业链:对二甲苯,中国:开工率:聚酯产业链:聚酯,中国:开工率:聚酯产业链:织造业,中国:开工率:聚酯产业链:乙二醇(综合),开工率:PTA装置,中国:主要45港口:日均疏港量:铁矿石,中国:生产率:焦炉:国内独立焦化厂(230家),中国:高炉开工率(247家),中国:产量:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:产量:线材:主要钢厂,中国:产量:冷轧板卷:主要钢厂,中国:产量:热轧板卷:主要钢厂,中国:产量:中厚板:主要钢厂,中国:产量:钢材:重点钢铁企业,中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率(常减压开工率):山东地炼厂,中国:产能利用率:成品油:独立炼厂,中国:产能利用率:成品油:主营炼厂,中国:开工率:精对苯二甲酸,中国:江浙地区:开工率:涤纶长丝,中国:装置负荷率:涤纶短纤,社会库存:PTA:期末值,港口库存:MEG(乙二醇):华东地区:期末值,聚酯瓶片:企业开工负荷:当周值,中国:产量:乙烯,中国:开工率:乙烯,PVC:开工率:当周值,工厂库存:PP粉:当周环比,库存:PP:国内:当周环比,社会库存:PVC:同比,中国:产能利用率:水泥熟料,制造业PMI,制造业PMI:生产,制造业PMI:新订单,制造业PMI:新出口订单,制造业PMI:从业人员,规模以上工业发电量:当月同比,月产量:PTA:中国:环比
2024-11-01,,188.5,209.3,447.0,81.59,81.98,88.674,77.0,55.926,81.59,320.05,73.08,82.46,-0.03163950297492857,-0.02360109544618627,0.009946074184564502,82.45,303.2,-0.03211457164638798,2331.0,79.12,68.21,55.72,-0.02442996443888923,74.78,-0.003098471835048855,89.45,75.63,248.0,-0.05184926574796389,0.0,0.006910574312400719,84.64,0.004154770972775168,7.5777,-8.0833,-1.1170999999999989,62.89,,,,,,,
2024-11-08,,,,465.0,79.966,81.98,88.71,77.2,56.374,79.966,314.31,72.83,82.27,-0.03987698962218644,-0.023964280438728558,-0.031237341199434887,84.13,311.59,-0.022918618866308194,,77.73,69.43,55.98,0.015359233490144675,74.88,-0.01652102657995691,89.61,75.63,249.7,0.02717696164349359,0.0,-0.00010931948630776844,84.62,-0.007935000984440777,-1.5989,2.7458,0.19539999999999935,63.17,,,,,,,
2024-11-15,5.3,188.2,209.6,476.0,80.662,83.084,87.816,77.5,59.470000000000006,80.662,325.58,72.47,82.06,0.0005132153050801946,0.024571260730505085,-0.005946499187725607,84.84,308.44,0.01916991610772012,1953.0,77.63,68.65,58.17,0.007756454432965576,74.88,0.04092294853578693,89.08,75.63,252.4,-0.042002263341962554,-0.0072220460834939715,0.008708011922191616,83.42,0.0070276187198370366,5.0533,-3.9058,-0.12270000000000003,61.15,,,,,,,
2024-11-22,,187.6,208.0,514.0,80.744,83.36,87.00999999999999,76.1,60.239999999999995,80.744,327.07,73.19,81.91,-4.27578834907294e-05,0.0,0.011202753076553051,84.68,311.92,0.024729931783127768,2023.0,77.69,70.18,58.12,0.01614384837135674,74.88,-0.018584713893503135,88.87,75.92,255.9,-0.018580727367702998,-0.024158513806883164,0.010779451148307473,84.32,0.0009073822646037399,-1.0896,-2.2365,-0.0693999999999999,43.7,,,,,,,
2024-11-29,,,,,84.784,83.36,86.966,72.4,60.352,84.784,335.94,73.5,81.6,-0.025726841152932778,-0.012414935075866218,-0.01718482475410088,84.48,306.01,0.037946375218647965,,78.44,70.18,58.38,0.007734489089436636,74.88,0.03813790686979068,88.87,75.97,262.0,-0.09983206541869105,-0.015092192298056695,-0.0008580929412076443,84.26,0.008515081768276644,-0.8168,-6.1468,-0.7256999999999998,43.82,50.3,52.4,50.8,48.1,48.2,-1.2000000000000002,-3.002680105
2024-12-06,,187.1,209.1,506.5,85.36,82.464,86.562,69.2,60.56,85.36,323.46,73.75,81.45,-0.02397664029302149,-0.0614441260622578,-0.09101939838716877,84.56,317.07,0.012980452245226815,2163.0,79.19,69.77,58.78,0.0001605007627238919,73.18,0.03214583374854829,89.25,75.97,269.6,-0.09166093243591122,-0.023273682134771434,0.002786114104007531,84.48,0.006530530924280242,-0.4903,-3.688,-1.8547999999999991,44.23,,,,,,,
2024-12-13,,184.2,202.4,530.0,82.114,84.376,86.29,67.6,59.489999999999995,82.114,337.04,73.5,80.53,-0.020520990681370144,0.0,-0.01298401386084258,86.16,320.2,0.0012888260580261601,1928.0,79.27,69.09,58.84,-0.016505229058490833,72.72,-0.028706755351567637,89.07,75.97,273.0,-0.04873659800181063,-0.007745765222305856,-0.0013920867483427912,84.37,0.0028039783857005673,-1.5191,-4.4454,-0.7998000000000012,44.48,,,,,,,
2024-12-20,5.4,181.3,197.7,557.0,80.85999999999999,84.91,86.338,67.0,59.658,80.85999999999999,324.34,72.23,79.61,0.003068540730144065,0.0,0.00467405524987452,86.06,312.63,-0.028612573086951087,1968.0,77.68,68.07,57.57,0.0,72.07,-0.02699786026967299,89.69,75.68,273.0,0.10801166641642679,-0.006455974003804599,0.03588914504122709,84.25,-0.0033146384248841088,-3.3863,-1.6582,1.536200000000001,42.45,,,,,,,
2024-12-27,,,,,81.008,86.566,86.89,65.6,60.86999999999999,81.008,324.14,72.48,78.69,0.0,0.0,-0.0004909782840742949,86.17,307.08,0.0011921320704528782,,78.12,68.01,57.45,-0.008191395737009444,71.75,-0.02039633305942523,88.73,74.79,276.1,-0.03180081286236813,0.03213234485856287,-0.0033136615181668105,83.98,0.011048432915139017,-4.3777,-4.2155,-2.575100000000001,42.36,50.1,52.1,51.0,48.3,48.1,-0.30000000000000004,5.484778293
2025-01-03,,173.4,187.2,605.0,79.4075,86.98,86.375,62.75,61.51,79.4075,318.35,72.54,78.08,-0.059393557132898955,0.025372249011061054,0.014141403526360286,85.47,302.66,0.011647550492587477,2174.0,77.84,68.48,57.31,0.008843817877261628,71.75,0.02440192195583002,88.24,77.65,276.6,-0.1460879339326686,0.0,0.005997949729161789,84.48,0.0070476002752242195,-11.2268,3.3007,-6.1777999999999995,43.62,,,,,,,
2025-01-10,,187.9,206.5,591.6666666666666,81.354,86.98400000000001,86.22200000000001,60.4,61.778,81.482,326.35,72.56,77.16,-0.03310368129481134,-0.14653642984201287,-0.18234576723107576,84.92,303.95,-0.010258523580100487,1899.0,77.77,68.43,56.36,0.017456399308058757,76.37,-0.011329840388477841,85.67,80.99,279.1,0.17950295214957812,0.0772949139917376,0.0060646739822400875,84.99,0.008242834231711349,-10.3816,-2.2485,-6.7602,45.99,,,,,,,
2025-01-17,6.2,,,570.0,82.13,81.57,84.852,54.4,61.788,82.13,332.29,72.87,77.16,-0.030661938562628777,0.10889408823913715,0.0932744076892904,84.89,320.26,-0.008296599543056615,,78.36,68.39,55.87,-0.0030490274764600755,76.12,-0.00836619052993992,85.67,76.48,284.4,0.02842286134499794,-0.018924928406594432,0.006435488781991516,85.54,0.005828750922810322,-19.0499,-3.5109,-5.2541,45.37,,,,,,,
2025-01-24,,185.3,207.2,,81.666,88.26,81.73,35.8,61.964,81.666,330.21,72.35,78.0,-0.10441846329276583,-0.08077783966282892,-0.0014566644964641995,85.81,322.71,0.023580095356849462,1972.0,78.06,67.51,54.16,-0.04000533461369926,76.12,0.0071402494667500704,80.43,74.33,293.1,-0.060171559659578655,-0.017657757967141308,-0.0025488110857159185,85.32,0.0011122784314245848,-8.6187,-11.744,0.26250000000000107,36.82,,,,,,,
2025-01-31,,189.9,210.9,,,,,,,,,,,,,,,,,2225.0,,,,,,,,,,,,,,,,,-2.769400000000001,,49.1,49.8,49.2,46.4,48.1,,-2.870363109
2025-02-07,,,,489.0,79.81,89.39,78.98,16.0,61.73,79.81,268.61,72.74,78.0,,,,83.25,324.2,,,77.3,69.46,53.76,,78.94,,80.29,69.86,304.8,,,,85.43,,,77.9642,4.8488,,,,,,,,
2025-02-14,,196.1,213.3,512.0,80.53500000000001,88.93,82.91166666666668,24.666666666666668,61.73,80.53500000000001,281.42,72.78,78.0,-0.031664477149751846,0.07177310833405715,0.06922932003093951,85.37,329.01,-0.0006013430174869328,1954.0,77.24,69.65,51.8,0.0019092256081547632,79.17,0.012712553551853745,86.88,75.83,310.9,0.11978807602246988,,-0.00315441625083146,85.16,,-27.2255,8.5477,-6.7879,30.74,,,,,,,
2025-02-21,,190.8,215.1,,79.64,88.93,86.48400000000001,53.2,60.038,79.64,297.74,71.93,77.66,0.10009147925037176,0.02718884801612642,0.01001723642280794,85.49,327.74,0.019590302217824984,2037.0,76.84,68.07,51.45,0.005533474261027571,79.17,-0.03951712535305685,90.35,74.32,311.6,0.04419438735715708,-0.05638961226447847,-0.0007136667479334946,85.1,-0.028672630445459646,-13.8777,2.149,1.2144999999999992,41.76,,,,,,,
2025-02-28,,198.6,225.9,544.0,79.64,88.93,88.276,72.8,58.90999999999999,79.64,298.91,71.07,78.31,0.0005586166765381151,0.0,0.0005460005595656625,85.79,323.05,0.016316544909277475,1841.0,75.78,67.37,50.47,0.01216914494570176,79.17,-0.0015174509740338848,91.49,75.65,306.4,-0.015450234262133655,-0.013929679289129027,-0.002144061263438246,84.91,-0.0010256411155511458,-1.7758,-1.4986,-1.9738999999999987,41.99,50.2,52.5,51.1,48.6,48.6,,-10.58377069
2025-03-07,,,,546.5,73.936,88.884,88.68,78.2,59.938,73.936,303.58,70.36,79.53,0.09620055116643211,0.013209028310169568,0.008289780434680871,86.19,311.49,-0.06170118924316714,,75.18,66.56,51.22,0.0066219785235324125,78.19,-0.026805067512400527,92.77,81.49,294.7,-0.11068944427943972,0.03132911558108997,0.004385300995418895,85.28,-0.006563307776482397,-6.6468,3.6279,-0.8261000000000003,34.59,,,,,,,
2025-03-14,,188.8,213.2,486.0,78.3,89.58399999999999,89.46799999999999,80.0,61.275999999999996,78.3,308.49,69.29,80.6,0.045874229367696806,0.038829059718043624,0.046409279795125435,85.92,318.73,-0.01172750747792417,2007.0,73.73,66.22,52.26,0.0021976173158622103,78.49,0.0006497303847563529,94.1,81.49,289.4,-0.007865385837286354,0.01839431977134076,0.0070979815342644414,85.89,0.02385773678871761,-2.4333,-1.7363,-0.22719999999999985,34.79,,,,,,,
2025-03-21,,192.7,216.6,496.0,79.354,87.5,89.55799999999999,80.4,63.220000000000006,79.354,302.55,71.19,81.98,-0.0038835000263972574,0.012543417054861283,0.01245442046909151,86.15,324.4,0.04265502309325164,2112.0,76.39,67.13,50.67,0.008909868138174737,77.59,-0.0015600627189025218,95.5,82.45,285.0,0.07600131446750336,0.010279930619749855,-0.0027318274691641165,85.66,-0.005689376241694966,-2.6273,0.6608,-3.0747999999999998,55.07,,,,,,,
2025-03-28,,,,396.0,81.162,83.66799999999999,90.154,80.2,63.722,81.162,313.13,71.61,82.13,0.005863567995619157,-0.025907620777174234,0.01783164541248805,85.87,324.84,0.008738883816479692,,76.92,67.46,54.82,0.004175371410480189,73.72,0.043534938791440325,95.5,85.4,281.0,-0.0017579846308981573,0.02177817016937933,-0.0018253731870991885,85.5,0.00278551712142594,-0.0035,-8.4202,-2.7638999999999996,60.46,50.5,52.6,51.8,49.0,48.2,,7.989741923
2025-04-04,,187.7,212.5,424.0,81.44,79.0775,91.025,77.5,63.1025,81.44,317.48,72.62,83.15,0.004823724491002324,0.0,-0.002761392491489545,86.02,322.62,0.025767578287756443,2376.0,77.93,68.58,54.58,-0.013423020332139934,75.56,0.0024881824232911853,95.5,84.5,277.3,0.030042698469480378,0.030523138728068666,0.010500904247054521,85.95,-0.011188927917805458,12.2807,-3.9427,-2.2271,61.95,,,,,,,
2025-04-11,,195.2,219.7,,78.54,78.28,90.92,72.2,60.786,78.54,318.13,73.01,83.3,0.016659098554379526,-0.013098200358518497,0.05323334189620699,86.52,313.3,-0.004442305711953587,2045.0,78.64,68.61,54.06,0.017249025165669174,75.68,-0.03142809300902272,95.3,82.81,272.9,-0.02230147818538253,-0.0016189965759787484,0.02568184376423943,84.42,0.014092787038074484,16.875,3.3582,-0.5602000000000018,62.51,,,,,,,
2025-04-18,7.7,,,388.0,77.38,78.244,90.992,60.0,60.246,77.38,309.42,73.43,83.58,-0.0004733727899051132,0.0,0.0,86.34,314.49,0.007136687634517358,,79.45,68.5,52.95,-0.011522211467998922,74.15,-0.01615752852359975,94.35,82.15,271.2,0.02755232399702212,0.0,-0.01201511401286215,83.41,-0.03306721883278829,4.5455,-2.8253,-0.9015999999999984,67.33,,,,,,,
2025-04-25,,196.5,222.9,401.0,84.212,77.892,91.8,60.0,59.029999999999994,84.212,328.0,75.29,84.35,-0.01417541130367983,0.03879088292959931,0.012553457133471113,85.62,317.58,0.01626775405888292,2113.0,81.47,70.22,52.35,0.010359324053953678,72.33,0.042103424896725805,93.34,85.36,268.6,-0.027406837708848997,0.02730408679383345,-0.01991360145120602,81.77,-0.0032630714850316878,3.0691,-2.3744,-2.923400000000001,58.23,49.0,49.8,49.2,44.7,47.9,-0.9,-2.625637595
2025-05-02,,196.0,220.2,369.0,77.755,77.06,92.5425,60.0,58.7875,77.755,331.91,75.45,84.35,0.018449151527075713,0.012454365611030305,-0.010232234771703652,,,,2274.0,81.19,70.9,52.21,0.01271798461881879,71.93,-0.038591226164373715,92.28,86.68,,,,0.006748955357511299,82.32,,-11.4144,-6.552,-3.3019999999999996,,,,,,,,
2025-05-09,,,,378.0,72.7525,76.95,92.8775,63.5,59.56,72.7525,315.28,75.03,84.64,-0.04306754726887885,-0.0007008378484432143,-0.0024404047705850473,88.29,320.47,,,80.8,70.41,51.88,-0.00823999388693597,71.81,-0.033404650582347095,92.0,86.94,252.8,,,0.027721802930272155,82.35,,10.9244,19.7592,0.7868999999999993,63.87,,,,,,,
2025-05-16,,199.0,220.5,379.0,71.174,74.74199999999999,93.944,68.2,56.842000000000006,71.174,323.97,75.25,84.13,0.013290561228695097,-0.012183542819740545,-0.0044197647053456635,87.84,311.91,0.0030327943887895614,2083.0,81.18,70.33,51.23,-0.008642234277633776,72.46,0.002011938174484307,90.15,88.24,240.2,-0.03323346571703212,0.037826721267869345,-0.006563824692727316,80.46,-0.04138893632482965,-1.2626,-10.6446,-2.143399999999996,66.46,,,,,,,
2025-05-23,6.1,198.2,219.9,419.0,73.59,77.33,93.332,76.0,54.972,73.42999999999999,327.17,75.16,83.67,0.022140158957939526,0.025059710163783944,0.05542100214567558,88.16,305.6,0.002520321414743343,2124.0,81.62,69.66,51.01,-0.013105026263095176,73.26,0.034115919692794705,90.15,85.33,227.9,-0.04370443423472903,0.02602095355552425,-0.031856505795889944,79.24,-0.0012395842094106158,-13.3248,-1.8531,-3.2305000000000064,61.22,,,,,,,
2025-05-30,,,,,74.23400000000001,82.114,90.866,81.2,55.678,74.23400000000001,326.59,75.06,83.89,-0.026122112719537682,0.012505373472236236,-0.030824752159096747,87.98,319.63,0.02073871617827372,,81.0,70.22,49.42,-0.00474657612645224,72.71,0.005424267464719357,88.95,84.73,223.4,-0.10967401592793724,-0.0017292067251934995,0.0037474090544868943,79.54,-0.005527930052513064,-13.0097,-6.7262,-2.8685999999999936,61.3,49.5,50.7,49.8,47.5,48.1,-0.4,1.495920996
2025-06-06,,191.3,209.1,389.0,77.975,84.97,88.9175,80.5,54.3475,77.975,313.9,74.91,83.54,-0.03230228818729497,-0.05033443796819981,0.012767118634674723,88.78,328.82,-0.028762768076015632,2394.0,80.7,70.04,49.15,0.01668249995993598,76.3,0.012670547702614776,89.41,83.49,220.4,0.03981050178477652,-0.009389740349839748,-0.0055755631285494545,79.1,0.057096820418106375,-1.2924,9.362,-0.3714000000000013,61.01,,,,,,,
2025-06-13,,196.3,215.9,440.0,80.50999999999999,84.25800000000001,88.568,74.8,56.6,80.50999999999999,301.33,73.94,83.39,-0.05066692418229213,0.0,-0.06417722862892283,88.47,324.58,-0.005661772813772892,2037.0,79.27,69.6,48.18,-0.017362425194357378,78.82,0.05709482285712841,90.15,83.49,221.6,-0.07511350265574013,-0.009008542934948238,0.011120211639656041,79.98,-0.023306139633386458,2.7491,-3.9332,-1.296199999999999,59.52,,,,,,,
2025-06-20,5.8,194.8,214.8,438.0,79.916,85.44,88.642,69.2,62.29600000000001,79.916,313.65,73.4,83.84,0.021585114388866344,0.013199369389333082,0.04472974527354623,88.33,325.53,0.004836768800613456,2121.0,78.62,69.27,48.92,-0.031085217428374,79.83,-0.020631799793529915,90.55,85.08,222.3,-0.04204158949492287,0.0049238083063976035,0.01704501769946809,81.36,-0.00874660760162893,6.689,4.5243,0.2726999999999933,65.92,,,,,,,
2025-06-27,,,,460.0,78.74,85.28399999999999,89.1,67.6,63.870000000000005,78.74,325.85,73.24,83.84,0.026789807873250027,-0.025913262697705886,0.012503814674381886,88.04,327.31,0.02687205631074807,,78.94,68.44,48.51,0.0040262636447598865,80.74,-0.036717411261357746,90.62,86.27,220.4,-0.0507978278957224,-0.02510493006896919,-0.03366983039445248,78.67,0.012357444022332409,0.3135,-3.7196,0.9249000000000009,63.36,49.7,51.0,50.2,47.7,47.9,1.2,6.420062272
2025-07-04,,195.3,212.9,488.0,77.306,82.938,88.9,65.8,62.410000000000004,77.412,319.2,73.18,83.44,0.014759743163681449,0.01358478384893802,-0.007226138669931714,88.25,328.22,0.0029006099270540986,2257.0,78.94,68.27,49.57,0.00017468774609863402,81.07,0.006593151815436293,91.9,85.97,212.1,0.052679295995427644,-0.07350855956009905,0.007434221315872236,79.25,-0.011816976504785082,15.1875,-2.547,1.7406000000000006,56.66,,,,,,,
2025-07-11,,193.1,209.7,529.0,80.69,83.13,87.178,62.8,62.092,80.69,319.6,72.7,83.13,-0.02065131870666459,0.0,-0.027392475723376997,86.75,323.07,0.0044272346800955376,1988.0,78.44,67.72,48.86,0.01336013625890864,81.47,0.015300022562419358,91.77,86.61,214.5,-0.10223258067086549,-0.04568451158078535,0.005262104835948911,79.67,-0.01771646228855772,19.3706,1.947,3.1230000000000047,57.39,,,,,,,
2025-07-18,6.8,,,538.0,80.69,83.13,87.122,60.2,61.174,80.69,322.65,72.92,83.48,-0.03528423710888262,0.012543417054861283,0.03717022793266622,87.03,321.07,0.01031534767016229,,78.44,68.16,49.16,0.008922502570482216,81.21,0.005089701261115742,92.94,86.42,217.7,0.028124608517143823,0.0,0.0035262743708228683,79.96,0.02323947760760081,-4.3182,-2.6497,3.5597999999999956,58.36,,,,,,,
2025-07-25,,194.4,214.1,521.0,80.69,80.822,86.86,57.8,62.176,80.69,315.22,73.63,83.48,0.013773014072164358,0.012175735165814938,-0.012823677713225123,86.93,317.41,0.004060242526097824,2080.0,78.82,69.47,50.04,-0.023156382877988158,81.21,0.0,92.09,84.78,219.6,-0.05235927892511949,-0.00636987991056337,0.016260520871780315,81.26,0.005893400395287074,-5.4632,2.6158,3.233500000000003,58.1,49.3,50.5,49.4,47.1,48.0,1.4000000000000001,0.214660518
2025-08-01,,185.6,198.2,534.0,78.214,80.66,86.814,56.0,62.986000000000004,78.214,302.78,73.46,83.48,-0.004206751175804158,0.0,-0.0469614957740605,87.2,322.88,-0.0021189655272211283,2300.0,79.1,68.6,50.99,-0.006137678189206852,81.55,-0.013588690052362296,91.51,84.68,221.3,-0.09245589537775567,-0.009562914406233247,0.036911727280624085,84.32,-0.004014457418661799,-7.3291,-2.7213,4.129899999999999,58.09,,,,,,,
2025-08-08,,,,588.0,76.78,82.01599999999999,86.232,57.2,62.774,76.78,321.93,73.77,83.77,0.046821392931408745,0.0,0.010033119768266374,86.03,314.8,-0.0006668889877037287,,79.18,69.19,48.53,-0.011677415072438357,82.39,-0.04821294909060203,90.66,86.49,220.3,0.09968228176636496,-0.015354060537076997,0.004377207483722501,84.98,0.012392723064658995,-4.6092,3.9483,6.9191,64.75,,,,,,,
2025-08-15,5.7,191.4,207.4,547.0,78.944,84.97,86.44,59.4,62.827999999999996,78.944,334.77,74.15,83.57,-0.0033050397940010967,0.03668606480722225,0.008606635344159841,86.21,315.66,0.010197089594317532,2005.0,78.97,70.35,50.09,0.006386397438022939,82.65,-0.012058716320127338,90.49,86.45,222.1,0.11055664926777409,-0.003910619508872948,0.010672056711380051,85.89,0.015245399755468902,-10.6102,0.0681,4.135999999999999,51.74,,,,,,,
2025-08-22,,192.4,211.5,548.0,76.404,85.22200000000001,86.46,60.4,65.086,76.404,325.67,74.19,83.34,-0.027213814544074566,-0.012770513410664375,0.025384190814093266,86.06,325.32,0.0035954017638157865,2049.0,79.26,70.06,50.99,0.029447201326300743,81.43,0.016002457464169062,91.36,86.45,220.3,-0.05235167516391126,0.0,-0.02184322363250768,84.03,-0.014583454937493912,-0.2162,-2.5872,5.2849,44.48,,,,,,,
2025-08-29,,,,555.0,70.404,85.33,86.694,61.4,67.598,70.404,318.73,72.68,83.18,0.027168464098498823,0.024571260730505085,0.031163830913828683,86.31,324.65,-0.011369569341748154,,77.91,68.39,53.24,0.008207980417830107,81.4,-0.07291779600838844,91.63,86.45,219.4,-0.20851579576159418,0.0,,83.96,-0.03200488304224791,0.5353,-5.906,4.8034,36.27,49.4,50.8,49.5,47.2,47.9,-1.5,-3.514478382
2025-09-05,,182.7,194.7,504.0,70.27799999999999,85.554,87.1,62.8,71.69800000000001,70.27799999999999,317.71,72.59,80.38,,,,85.82,314.17,-0.05490112067232733,2352.0,77.56,68.36,55.06,0.021897455705961022,81.59,-0.01966715806442121,91.28,86.45,208.1,-0.06613138805946717,0.0034923552992198736,,,0.04580545693766869,8.5578,8.0594,6.5486,40.73,,,,,,,
2025-09-12,,,,,,,,,,74.686,,,,,,,,,,,,,,,,,,,202.8,-0.020991869531302054,0.013711176644989997,,,0.04067056679145953,-3.5036,-1.1686,3.4680999999999997,,,,,,,,
2025-09-19,,,,,,,,,,78.098,,,,,,,,,,,,,,,,,,,203.1,0.024666414348272436,-0.015385985131379343,,,-0.03858424448038189,-0.9077,-4.2601,1.9758000000000004,,,,,,,,
